YYYY.MM.DD hh:mm;RADAR;FMTS;TIME;H;KN04CODE;D;MINEL;A10EL;Q;GT;MT;IZT;WD;WS;SPKS
2016.08.31 11:30;V;GDIFK0K4LYRWSPT0T3tu;6595;33690;56203;47773;22;-1;5;12.5511;-51.3;62;0;0;0
